step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value_confident,profit,0.03465625,0.21152857076408385,,42.30283758144623,21.263760303476097,0.6266332107406001,83.97904195215185,77.2786108392456,96,9019.281534650083,11.274101918312603,0.08449095486042305,0.10055139968398176,0.25,0.28,0.12,False,False,False,9019.281534650083,9019.281534650083
6,treatment,policy_value_confident,profit,0.027625,0.2055065820095342,0.2444963461905304,31.462894589912278,17.019785014909527,-1.8952710639248913,64.82106024374944,59.45794970162052,184,8634.191965676702,10.792739957095877,0.07973039128470348,0.09596274399173385,0.25,0.2775,0.11,False,False,False,8634.191965676702,17653.473500326785
7,treatment,policy_value_confident,profit,0.0305,0.20624627826765585,0.24069103414780182,29.966346964424222,13.296661971015192,3.9053683866310855,56.027325542217355,51.83740963379626,268,8492.97317672264,10.6162164709033,0.07810123026502104,0.09318690640048018,0.25,0.285,0.105,False,False,False,8492.97317672264,26146.446677049425
8,treatment,policy_value_confident,profit,0.037375,0.2088822966908992,0.19872896593309872,15.086284485544635,13.74329568250233,-11.850080081044744,42.022649052134014,37.69199423517509,260,8496.872434254681,10.62109054281835,0.07633109991793371,0.09201528234627691,0.25,0.27,0.11,False,False,False,8496.872434254681,34643.31911130411
9,treatment,policy_value_confident,profit,0.026187500000000002,0.2089036393609146,0.18224473952188025,12.012977265684704,12.881651667382032,-13.234596063774408,37.26055059514381,33.20140873190351,270,8421.861835688735,10.527327294610918,0.07864467122966098,0.09484705711912784,0.25,0.285,0.1225,False,False,False,8421.861835688735,43065.18094699284
10,treatment,policy_value_confident,profit,0.0346875,0.2104687740773251,0.11589923682585246,4.037187562712794,13.041882030985262,-21.524431508638404,29.598806634063994,25.489174523652125,270,8540.087899699058,10.675109874623821,0.07694394951046421,0.09253910199681328,0.25,0.2825,0.105,False,False,False,8540.087899699058,51605.2688466919
11,treatment,policy_value_confident,profit,0.03596875,0.20971955983992216,0.13126293265464192,4.0297902782224515,12.574571687172703,-20.615917349653103,28.675497906098002,24.713120125229757,269,8609.368057934089,10.76171007241761,0.07641170420041157,0.090618507996593,0.25,0.275,0.10875,False,False,False,8609.368057934089,60214.636904625986
12,treatment,policy_value_confident,profit,0.032625,0.2093208123064147,0.15741412848823944,-0.03324244189711795,13.258507202982043,-26.019439048506804,25.952954164712565,21.775061218890105,269,8893.970784693764,11.117463480867205,0.08486477171831998,0.09840812707806748,0.25,0.28,0.1225,False,False,False,8893.970784693764,69108.60768931975
13,treatment,policy_value_confident,profit,0.0364375,0.20406043078138558,0.16398974661127078,-0.9997421638462365,13.285958114428645,-27.039741568234057,25.040257240541585,20.853714228197056,263,9348.981444716059,11.686226805895073,0.08425615823642868,0.10274611712943232,0.25,0.27,0.0975,False,False,False,9348.981444716059,78457.5891340358
14,treatment,policy_value_confident,profit,0.03365625,0.21957342653731068,0.13273738467209328,-0.7972820758498934,15.089452739327394,-30.372065991350834,28.77750183965105,24.022658991145587,247,-8948.622769366179,-11.185778461707724,-0.14273869796615687,0.09785794685894236,0.25,0.2725,0.08875,False,False,False,-8948.622769366179,69508.96636466963
