step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value,profit,0.0381875,0.2033708771940298,0.0140100482637445,,9148.8728370285,11.436091046285625,0.08347470278125345,0.08346747880843534,0.25,0.275,0.09125,False,False,9148.8728370285,9148.8728370285
6,treatment,policy_value,profit,0.03325,0.21190834854301283,0.025903013041061622,,9607.091619445739,12.008864524307173,0.08137523732459268,0.07884044237027167,0.25,0.27875,0.10875,False,False,9607.091619445739,18755.96445647424
7,treatment,policy_value,profit,0.0280625,0.2051722135029185,0.03758017042964531,,9293.863511312733,11.617329389140917,0.07842154398782211,0.07673221363923953,0.25,0.275,0.08,False,False,9293.863511312733,28049.827967786972
8,treatment,policy_value,profit,0.0306875,0.20908842506168707,0.06057684066033434,,9009.024233028578,11.261280291285722,0.08166618052541585,0.07944603593958863,0.25,0.28,0.1,False,False,9009.024233028578,37058.85220081555
9,treatment,policy_value,profit,0.03296875,0.21293574251462566,0.10209300761108388,12.107913859978943,8362.347707438084,10.452934634297605,0.07461184737579953,0.07343958184448665,0.25,0.2625,0.0925,False,False,8362.347707438084,45421.199908253635
10,treatment,policy_value,profit,0.02896875,0.22868957558305467,0.09836289229401603,8.039133732301188,8784.832606789949,10.981040758487437,0.08023710252861026,0.07873164784283451,0.25,0.285,0.09375,False,False,8784.832606789949,54206.03251504358
11,treatment,policy_value,profit,0.0324375,0.21580525741454093,0.08039173950725675,8.007706453393093,9283.168457042815,11.603960571303519,0.08070345803803182,0.08040784028127047,0.25,0.27625,0.08125,False,False,9283.168457042815,63489.2009720864
12,treatment,policy_value,profit,0.02596875,0.20812003008990246,0.12180301121092293,9.306285761099902,9063.047896657923,11.328809870822404,0.08244174320578011,0.08123131189522895,0.25,0.27375,0.1025,False,False,9063.047896657923,72552.24886874433
13,treatment,policy_value,profit,0.037656249999999995,0.2018575489186793,0.15198423540859182,17.825631538569493,9379.786492505544,11.72473311563193,0.08188338244566801,0.08104367376444273,0.25,0.27125,0.1075,False,False,9379.786492505544,81932.03536124987
14,treatment,policy_value,profit,0.03475,0.21647984567354578,0.1290460962880229,10.79745383338514,-9246.080752585736,-11.55760094073217,-0.14705235325077012,0.075520353740001,0.25,0.26875,0.09625,False,False,-9246.080752585736,72685.95460866413
