step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,none,policy_value_confident,profit,0.030843750000000003,0.21747794330893797,,26.706821754845304,26.247984916267992,-24.73828334779053,78.15192685748114,69.88091494453623,80,8619.312235304404,10.774140294130504,0.08266405221676164,0.0950949003610232,0.25,0.2675,0.1,False,False,False,8619.312235304404,8619.312235304404
6,none,policy_value_confident,profit,0.03646875000000001,0.22112373291517176,0.21104804788909143,36.76891300854963,18.855256019157643,-0.18670970828140554,73.72453572538066,67.78304925875965,158,8666.747531469471,10.833434414336839,0.08251330906281115,0.09188629703051467,0.25,0.28125,0.0975,False,False,False,8666.747531469471,17286.059766773877
7,none,policy_value_confident,profit,0.0324375,0.21716606850036965,0.14412998049085976,29.02892694191934,14.9735190380239,-0.3186310944323303,58.37648497827101,53.658174039839864,238,8470.258861932485,10.587823577415607,0.07851119474582209,0.09011205120703153,0.25,0.28,0.1,False,False,False,8470.258861932485,25756.31862870636
8,none,policy_value_confident,profit,0.033625,0.22141994298926002,0.14441448241622049,19.907475654603044,13.86635184998981,-7.270074568337325,47.085025877543416,42.71559478764403,237,9410.084700583335,11.762605875729168,0.08582431578628727,0.0971014495746968,0.25,0.27625,0.09875,False,False,False,9410.084700583335,35166.40332928969
9,none,policy_value_confident,profit,0.0355,0.21758958043534038,0.15451287977625855,-6.6186252972635,12.77272989506298,-31.652715875844997,18.415465281318,14.390645796702334,240,8502.451896558812,10.628064870698516,0.08092555360600535,0.08849747948472075,0.25,0.2625,0.10125,False,False,False,8502.451896558812,43668.85522584851
10,none,policy_value_confident,profit,0.035125,0.21685651599356098,0.09892085659242099,-5.401197289810261,12.55445531756751,-30.00747755775994,19.205082978139416,15.249044073690849,247,8401.504217301033,10.501880271626291,0.07971987615366656,0.08976485862301586,0.25,0.27375,0.10875,False,False,False,8401.504217301033,52070.359443149544
11,none,policy_value_confident,profit,0.02928125,0.21829530735788844,0.09043184222267824,2.985310476996911,12.194783233671489,-20.916025460272095,26.88664641426592,23.043943908788453,252,8803.132349684744,11.00391543710593,0.07973791673939656,0.09037422268380485,0.25,0.27625,0.105,False,False,False,8803.132349684744,60873.49179283429
12,none,policy_value_confident,profit,0.026125000000000002,0.22005643761627935,0.08422199207966034,4.641922879078801,13.148739309652024,-21.12913260994521,30.412978368102813,26.269674422399323,264,8654.940436608726,10.818675545760907,0.08109287351125158,0.09165099375522935,0.25,0.28125,0.11625,False,False,False,8654.940436608726,69528.43222944302
13,none,policy_value_confident,profit,0.0311875,0.2173402603956609,0.1247003389384281,3.4126296113437555,13.913642415183363,-23.85760841618452,30.682867638872033,26.298534802063944,257,8345.123596026835,10.431404495033544,0.08193873605279947,0.09273004426219636,0.25,0.2775,0.1,False,False,False,8345.123596026835,77873.55582546986
14,none,policy_value_confident,profit,0.031468750000000004,0.21606788987993572,0.14448722005842915,-10.410866718357134,14.16930865724748,-38.18220137239378,17.360467935679512,12.89557201791127,257,8487.49395915759,10.609367448946987,0.07934175369285028,0.08901446064191011,0.25,0.27,0.105,False,False,False,8487.49395915759,86361.04978462745
