step,drift_type,trigger,policy,feature_drift,brier,cate_shift,policy_value_estimate_per_customer,policy_value_standard_error,policy_value_lower,policy_value_upper,policy_value_upper_one_sided,policy_value_monitor_n,oracle_incremental_value,oracle_value_per_customer,true_mean_cate,predicted_mean_uplift,policy_treatment_rate,actual_treatment_rate,exploration_rate_realized,retraining_requested,retrained,retraining_blocked_by_cooldown,step_net_value,cumulative_net_value
5,treatment,policy_value_confident,profit,0.02725,0.2150226447746502,,20.09442421214424,22.43617885076544,-23.879678286055267,64.06852671034375,56.99865436975767,91,9515.618318628716,11.894522898285896,0.08090863255200052,0.08828897025936666,0.25,0.2925,0.11375,False,False,False,9515.618318628716,9515.618318628716
6,treatment,policy_value_confident,profit,0.03959375,0.2182332895875013,0.18561226807934791,23.40788811190328,14.285937897847807,-4.592035653254264,51.40781187706082,46.90616487758173,176,9317.457505860548,11.646821882325685,0.08284353854306921,0.08933624306397034,0.25,0.28,0.10625,False,False,False,9317.457505860548,18833.075824489264
7,treatment,policy_value_confident,profit,0.031375,0.20814888209963223,0.19584601294513349,22.39341181918424,11.782237690715942,-0.6993497119093739,45.48617335027785,41.77346821836269,254,8401.95769498693,10.502447118733663,0.07899786249531393,0.08372145556719911,0.25,0.26125,0.0975,False,False,False,8401.95769498693,27235.033519476194
8,treatment,policy_value_confident,profit,0.03275,0.21641116924795278,0.21536609425344017,21.687947163886097,11.354324006333776,-0.5661189573266334,43.942013285098824,40.364148187286375,236,9166.770760064035,11.458463450080044,0.07952738427061683,0.08375740185906189,0.25,0.27125,0.09125,False,False,False,9166.770760064035,36401.80427954023
9,treatment,policy_value_confident,profit,0.030406250000000003,0.22185621044599393,0.1800963159556397,3.3244835730433184,14.565339579500117,-25.22305742537268,31.872024571459313,27.282335208163907,221,9193.276701436835,11.491595876796044,0.08298445687926113,0.08937380178248862,0.25,0.26,0.0875,False,False,False,9193.276701436835,45595.080980977065
10,treatment,policy_value_confident,profit,0.03790625,0.2064572924694167,0.211649474844392,11.906089987651347,15.144029769797394,-17.77566294195394,41.58784291725664,36.81580228116365,225,9297.453286826241,11.621816608532802,0.08288568839117541,0.08806105443905939,0.25,0.28125,0.1025,False,False,False,9297.453286826241,54892.534267803305
11,treatment,policy_value_confident,profit,0.038093749999999996,0.21792884197875062,0.23509969695814556,5.54641466990945,14.399744443314855,-22.676565825568428,33.76939516538733,29.231886544670186,229,9772.774357114697,12.21596794639337,0.0849642936604888,0.0907884174566871,0.25,0.2775,0.09625,False,False,False,9772.774357114697,64665.308624918005
12,treatment,policy_value_confident,profit,0.03421875,0.2146832254125716,0.23165344226278708,20.726062803898227,13.91389580053101,-6.544671849785647,47.996797457582105,43.61238477642651,220,9393.700822042845,11.742126027553557,0.08188724534293172,0.08746253024665002,0.25,0.26875,0.07625,False,False,False,9393.700822042845,74059.00944696084
13,treatment,policy_value_confident,profit,0.032187499999999994,0.21382043140860665,0.11584040171623312,19.12153293242623,15.507935703958072,-11.273462521894391,49.516528386746856,44.62981722161189,230,9160.292073432816,11.45036509179102,0.08200945556429576,0.08747508697264086,0.25,0.27625,0.115,False,False,False,9160.292073432816,83219.30152039367
14,treatment,policy_value_confident,profit,0.031875,0.21314333733578855,0.1517845396105248,12.97278375097009,17.1465173789333,-20.633772772029296,46.57934027396947,41.176295051294964,222,-9012.354736423755,-11.265443420529694,-0.1456951567031591,0.08412268343351549,0.25,0.2625,0.08625,False,False,False,-9012.354736423755,74206.9467839699
